nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East,110.63,45.9195143702544,94.395,110.63,126.865
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North East,79.56,,79.56,79.56,79.56
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North West,90.82,21.83545740304059,83.1,90.82,98.54
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,South East,133.01,64.40328563047076,110.24000000000001,133.01,155.78
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,West Midlands,112.16,,112.16,112.16,112.16
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,84.005,2.6233661582020917,83.0775,84.005,84.9325
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,London,87.145,5.930876832307347,85.63,89.35,90.86500000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North West,89.43,14.223888357267152,81.625,83.405,91.21000000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South East,87.71666666666665,5.105118346653026,85.285,88.17,90.375
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South West,85.31,10.762165209659253,81.505,85.31,89.11500000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,West Midlands,88.66,,88.66,88.66,88.66
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,119.02,38.69456292555843,97.13,104.86,133.83
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East Midlands,79.83,0.7212489168102857,79.57499999999999,79.83,80.08500000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,London,102.61,30.03789606480453,91.99000000000001,102.61,113.22999999999999
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North East,110.06,,110.06,110.06,110.06
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North West,91.06,,91.06,91.06,91.06
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South East,94.965,0.4454772721475217,94.8075,94.965,95.1225
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South West,104.74,,104.74,104.74,104.74
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,96.595,0.0494974746830535,96.5775,96.595,96.6125
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,91.735,20.56973626471667,84.4625,91.735,99.0075
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,F,East Midlands,83.24,,83.24,83.24,83.24
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,East Midlands,93.08,,93.08,93.08,93.08
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,East,90.45,,90.45,90.45,90.45
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,South East,76.3,,76.3,76.3,76.3
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,F,F,Yorkshire and the Humber,98.72,,98.72,98.72,98.72
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,G,F,Yorkshire and the Humber,77.82,,77.82,77.82,77.82
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,East,61.66,,61.66,61.66,61.66
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,East Midlands,67.52,5.845237377557895,64.80000000000001,68.26,70.61
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,North West,69.71,,69.71,69.71,69.71
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,South East,63.91,2.1354624791833783,63.155,63.91,64.665
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,South West,69.65,6.632661607529817,67.30499999999999,69.65,71.995
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,Yorkshire and the Humber,72.88,,72.88,72.88,72.88
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,D,South West,69.76,,69.76,69.76,69.76
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,East,69.75,5.784133470105964,67.705,69.75,71.795
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,North East,69.08,,69.08,69.08,69.08
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,North West,67.52,,67.52,67.52,67.52
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,South East,69.00666666666667,5.450076452063153,67.19,71.64,72.14
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,South West,69.9,,69.9,69.9,69.9
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,West Midlands,65.375,10.189408716898148,61.7725,65.375,68.97749999999999
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,F,South East,62.64,,62.64,62.64,62.64
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,E,E,North West,53.2,,53.2,53.2,53.2
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,A/B,C,London,119.85,,119.85,119.85,119.85
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,A/B,West Midlands,78.59,,78.59,78.59,78.59
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,A/B,Yorkshire and the Humber,82.34,,82.34,82.34,82.34
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East,89.905,14.51690221775982,84.77250000000001,89.905,95.0375
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,84.44,,84.44,84.44,84.44
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,London,96.1425,15.716814244623492,83.96000000000001,94.345,107.705
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North East,109.4975,29.287992277837454,90.3375,105.24000000000001,124.4
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North West,92.12,11.51432585955426,87.35,89.26,94.55
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South East,90.014,7.0359476973610295,84.6,91.095,94.315
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South West,81.144,5.782964637623163,78.5,79.4,81.12
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,91.28000000000002,13.262560838691746,83.345,87.17,97.19
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,83.29,4.582652070580968,80.785,82.26,85.28
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,East,92.59,2.9557063453597734,91.545,92.59,93.635
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,East Midlands,91.67999999999999,17.021962284061143,82.36,87.76,99.03999999999999
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,London,96.97666666666667,19.3204603119767,80.66499999999999,94.82499999999999,113.6875
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North East,86.99,,86.99,86.99,86.99
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North West,92.39333333333333,13.43438250658859,84.655,85.57,96.72
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,South East,98.19555555555556,18.422283457209584,83.77,89.42,118.14
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,South West,90.3,3.097127701597075,89.205,90.3,91.395
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,West Midlands,96.91,22.754696218583106,88.865,96.91,104.955
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,Yorkshire and the Humber,76.57000000000001,10.1077049818443,71.58500000000001,76.84,81.69
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,East,82.622,2.3946544635917717,81.88,82.65,83.02
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,81.065,4.367718702786004,78.3475,79.53999999999999,82.2575
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,London,93.54416666666667,18.934133419127832,83.63,86.25,98.0525
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,North East,92.58,11.423776375028822,85.58,88.43,95.43
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,North West,88.19800000000001,5.717641122001276,83.5,86.91,89.88
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,South East,101.56555555555556,32.67407233232151,89.4,94.46,96.82
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,South West,83.77333333333333,9.36127306157305,78.535,80.84,87.545
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,West Midlands,93.69111111111111,11.998619133513285,84.69,90.34,103.09
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,96.1375,12.46612180500186,86.4125,94.67500000000001,102.71000000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,East Midlands,81.89,,81.89,81.89,81.89
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,London,102.6,,102.6,102.6,102.6
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,North West,87.61666666666667,13.706970246313858,79.935,83.23,93.105
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,South West,112.36500000000001,34.07547578537973,100.3175,112.36500000000001,124.41250000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,105.86,,105.86,105.86,105.86
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,92.895,10.396363146151964,90.21,96.38,99.065
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,F,South East,104.84,,104.84,104.84,104.84
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,South West,77.14,,77.14,77.14,77.14
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,G,East Midlands,109.6,,109.6,109.6,109.6
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,G,East Midlands,78.69,,78.69,78.69,78.69
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,A/B,A/B,South East,67.88,,67.88,67.88,67.88
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,A/B,East,70.3,,70.3,70.3,70.3
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,East,67.14,,67.14,67.14,67.14
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,East Midlands,68.3,,68.3,68.3,68.3
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,North West,67.85666666666667,3.8215747190567084,65.91499999999999,67.73,69.735
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,South East,58.6,,58.6,58.6,58.6
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,South West,70.12,,70.12,70.12,70.12
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,East,71.06,,71.06,71.06,71.06
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,North East,61.04,,61.04,61.04,61.04
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,North West,71.055,5.522503961066922,69.1025,71.055,73.0075
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,South East,68.98,,68.98,68.98,68.98
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,South West,67.85,,67.85,67.85,67.85
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,West Midlands,68.98,,68.98,68.98,68.98
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,Yorkshire and the Humber,69.11,,69.11,69.11,69.11
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East,55.565,12.084454890478098,51.292500000000004,55.565,59.8375
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East Midlands,72.215,0.26162950903902576,72.1225,72.215,72.3075
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,London,74.76,,74.76,74.76,74.76
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North East,69.55,6.279108216936539,67.33,69.55,71.77
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North West,67.745,8.450584088012583,67.0575,70.81,72.86000000000001
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South East,66.65,,66.65,66.65,66.65
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South West,72.16,,72.16,72.16,72.16
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,West Midlands,67.485,3.4794491901257425,66.0275,67.86,69.3175
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,Yorkshire and the Humber,63.34875,6.748302299732242,58.1175,62.53,69.48
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,North West,68.7,,68.7,68.7,68.7
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,South East,68.28,,68.28,68.28,68.28
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,Yorkshire and the Humber,69.89500000000001,6.710443353460337,67.52250000000001,69.89500000000001,72.2675
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,South West,66.65666666666667,5.824691694273037,64.525,69.03,69.975
3.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,Yorkshire and the Humber,63.2,,63.2,63.2,63.2
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,North East,196.85,,196.85,196.85,196.85
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,E,London,96.95,,96.95,96.95,96.95
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,A/B,A/B,South West,128.46,,128.46,128.46,128.46
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,East Midlands,227.62,,227.62,227.62,227.62
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South East,158.975,13.92293252156312,154.0525,158.975,163.89749999999998
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South West,138.38,3.7900923471599044,137.04,138.38,139.72
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,West Midlands,118.76,,118.76,118.76,118.76
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,East,104.38,3.9315137033972056,102.99,104.38,105.77
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,East Midlands,122.18,8.34386001800127,119.23,122.18,125.13000000000001
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,North West,98.68,,98.68,98.68,98.68
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,South East,147.84,,147.84,147.84,147.84
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,South West,108.08,,108.08,108.08,108.08
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,Yorkshire and the Humber,100.02,,100.02,100.02,100.02
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,East,127.06666666666666,16.95625351701647,121.69,135.86,136.84
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,East Midlands,119.38333333333333,14.09121120888242,111.25,111.58,123.61500000000001
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,North West,134.73,,134.73,134.73,134.73
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,South East,141.654,51.74165372308852,109.2,127.95,133.38
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,West Midlands,120.13,,120.13,120.13,120.13
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,Yorkshire and the Humber,184.58,,184.58,184.58,184.58
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,East,127.02,,127.02,127.02,127.02
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,North West,128.39,,128.39,128.39,128.39
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South East,213.64499999999998,13.15925719788163,208.9925,213.64499999999998,218.29749999999999
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South West,202.87666666666667,60.529500521095784,170.355,192.51,230.215
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,Yorkshire and the Humber,122.0,,122.0,122.0,122.0
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,East,166.4,,166.4,166.4,166.4
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,London,197.24,,197.24,197.24,197.24
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,Yorkshire and the Humber,196.56,,196.56,196.56,196.56
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,East,177.05,,177.05,177.05,177.05
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,North West,184.58,,184.58,184.58,184.58
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,F,F,South West,190.975,50.11265758269062,173.2575,190.975,208.6925
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,G,G,North West,230.24,,230.24,230.24,230.24
4.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,London,136.81,,136.81,136.81,136.81
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,London,70.34,,70.34,70.34,70.34
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,A/B,London,66.42,,66.42,66.42,66.42
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,London,68.6,,68.6,68.6,68.6
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,East,100.8,,100.8,100.8,100.8
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,102.03,7.509474016201137,99.375,102.03,104.685
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,North East,81.96,,81.96,81.96,81.96
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,E,E,Yorkshire and the Humber,230.7,,230.7,230.7,230.7
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,Yorkshire and the Humber,123.72,,123.72,123.72,123.72
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,104.82,,104.82,104.82,104.82
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,60.82,,60.82,60.82,60.82
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,124.73,3.4223968209428923,123.52000000000001,124.73,125.94
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,157.56,,157.56,157.56,157.56
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,170.15,,170.15,170.15,170.15
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,103.63,,103.63,103.63,103.63
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,130.055,32.12812838204761,118.60499999999999,133.75,145.20000000000002
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,C,East,138.57,,138.57,138.57,138.57
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,103.55666666666666,31.00996990216748,85.675,87.21,113.26499999999999
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,116.25,,116.25,116.25,116.25
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,93.08,7.764032457428285,90.33500000000001,93.08,95.82499999999999
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,88.41,15.59877559297524,82.895,88.41,93.925
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,108.13999999999999,32.92289173204564,96.5,108.13999999999999,119.77999999999999
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,96.31,0.5798275605729641,96.105,96.31,96.515
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,148.08,,148.08,148.08,148.08
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,London,153.08999999999997,9.347951647286168,149.785,153.08999999999997,156.39499999999998
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North West,149.765,36.01294836583086,137.0325,149.765,162.4975
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,154.06,,154.06,154.06,154.06
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,79.23,,79.23,79.23,79.23
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,A/B,South West,132.25,,132.25,132.25,132.25
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,92.22,,92.22,92.22,92.22
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,London,135.21,,135.21,135.21,135.21
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,North West,139.25,,139.25,139.25,139.25
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,121.1,,121.1,121.1,121.1
